id;Краткое название;Полное наименование;Бренд;Электронная почта;Телефон;Факс;ОКВЭД;Бик;ИМНС;КПП;ОКПО;р/счет;кор/счет;ОГРН;ОГРН: Кто выдал;ОГРН: Номер;ОГРН: Дата;ОГРН: Адрес;ИНН;ИНН: Дата получения;ИНН: Место получения;Банк;ОКОПФ;Форма собственности;Отрасль
05C85FC1-7CE8-E611-9FCA-005056807186;"АО ""ГК ""ЕКС""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГРУППА КОМПАНИЙ ""ЕКС""";NULL;office@aoeks.ru;NULL;NULL;NULL;NULL;7714;771401001;NULL;NULL;NULL;1025001549286;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;5012000639;2016-03-31 21:00:00.000;Инспекция Федеральной налоговой службы № 14 по г.Москве;NULL;NULL;NULL;другая
4F7DD419-41E9-E611-9FCA-005056807186;ГЛАВУПДК ПРИ МИД РОССИИ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""";NULL;mustimova@updk.ru;NULL;NULL;NULL;NULL;7704;770401001;NULL;NULL;NULL;1027700347840;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7704010978;1991-06-03 22:00:00.000;Инспекция Федеральной налоговой службы № 4 по г.Москве;NULL;NULL;NULL;другая
C8826EE6-41E9-E611-9FCA-005056807186;"АО ""ПАНКЛУБ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПАНКЛУБ""";NULL;NULL;NULL;NULL;NULL;NULL;7725;772501001;NULL;NULL;NULL;1097746826429;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7743765161;2011-02-23 21:00:00.000;Инспекция Федеральной налоговой службы № 25 по г.Москве;NULL;NULL;NULL;другая
F912DC41-47E9-E611-9FCA-005056807186;ГЛАВУПДК ПРИ МИД РОССИИ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""";NULL;mustimova@updk.ru;NULL;NULL;NULL;NULL;7704;770401001;NULL;NULL;NULL;1027700347840;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7704010978;1991-06-03 22:00:00.000;Инспекция Федеральной налоговой службы № 4 по г.Москве;NULL;NULL;NULL;другая
AAEF9DF6-D3E9-E611-9FCA-005056807186;"ООО ""ДОМОСТРОЙ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОМОСТРОЙ""";NULL;NULL;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;5087746146880;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708679671;2008-09-24 22:00:00.000;Инспекция Федеральной налоговой службы № 8 по г. Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
F13DF3EF-DFE9-E611-9FCA-005056807186;МИНМОСОБЛИМУЩЕСТВО;МИНИСТЕРСТВО ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ МОСКОВСКОЙ ОБЛАСТИ;NULL;NULL;NULL;NULL;NULL;NULL;5012;504101001;NULL;NULL;NULL;1025005245055;Инспекция Федеральной налоговой службы по г.Электростали Московской области;NULL;NULL;NULL;7725131814;2002-12-24 21:00:00.000;Межрайонная инспекция Федеральной налоговой службы №20 по Московской области;NULL;NULL;NULL;другая
96D0D465-9E8F-E611-9EAA-005056807186;"ООО ""ИНВЕСТСТРОЙ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНВЕСТСТРОЙ""";NULL;NULL;NULL;NULL;NULL;NULL;0274;027401001;NULL;NULL;NULL;1140280053814;Межрайонная инспекция Федеральной налоговой службы № 39 по Республике Башкортостан;NULL;NULL;NULL;0274190307;2014-08-31 22:00:00.000;Межрайонная инспекция Федеральной налоговой службы № 40 по Республике Башкортостан;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
CB40C3E7-ECE9-E611-9FCA-005056807186;"ООО ""МСНРУ-2""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕЖОБЛАСТНОЕ СПЕЦИАЛЬНОЕ НАУЧНО-РЕСТАВРАЦИОННОЕ УПРАВЛЕНИЕ N 2""";NULL;NULL;NULL;NULL;NULL;NULL;7706;770601001;NULL;NULL;NULL;1027700124154;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7706114154;1996-04-10 22:00:00.000;Инспекция Федеральной налоговой службы № 6 по г. Москве;NULL;NULL;NULL;другая
C8DE3585-6197-E611-9EAA-005056807186;ГЛАВУПДК ПРИ МИД РОССИИ;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ПРОИЗВОДСТВЕННО-КОММЕРЧЕСКОЕ УПРАВЛЕНИЕ ПО ОБСЛУЖИВАНИЮ ДИПЛОМАТИЧЕСКОГО КОРПУСА ПРИ МИНИСТЕРСТВЕ ИНОСТРАННЫХ ДЕЛ РОССИЙСКОЙ ФЕДЕРАЦИИ""";NULL;NULL;NULL;NULL;NULL;NULL;7704;770401001;NULL;NULL;NULL;1027700347840;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7704010978;1991-06-03 22:00:00.000;Инспекция Федеральной налоговой службы № 4 по г.Москве;NULL;NULL;NULL;другая
9571CA58-EFE9-E611-9FCA-005056807186;"ООО ""ПРОМЕТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ  ""ПРОМЕТ""";NULL;info@promet.su;NULL;NULL;NULL;NULL;7717;771701001;NULL;NULL;NULL;1067758765689;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708616865;2009-07-08 22:00:00.000;Инспекция Федеральной налоговой службы № 17 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
8490314B-FAE9-E611-9FCA-005056807186;"ТСЖ ""КУРЧАТОВСКОЕ""";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""КУРЧАТОВСКОЕ""";NULL;NULL;NULL;NULL;NULL;NULL;7734;773401001;NULL;NULL;NULL;1037739844603;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7734502952;2003-08-31 22:00:00.000;Инспекция Федеральной налоговой службы № 34 по г.Москве;NULL;NULL;NULL;другая
D72CF6D8-EBF4-E611-9FCA-005056807186;"Общество с ограниченной ответственностью ""Энергетическое Межрегиональное Холдинговое объединение""";"Общество с ограниченной ответственностью ""Энергетическое Межрегиональное Холдинговое Объединение""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7715537396;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
48331928-FCE9-E611-9FCA-005056807186;"ЗАО ""БАВАРСКИЙ ДОМ""";"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАВАРСКИЙ ДОМ""";NULL;bavdom@orc.ru;NULL;NULL;NULL;NULL;7709;770901001;NULL;NULL;NULL;1037739289136;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7709008852;2003-01-28 21:00:00.000;Инспекция Федеральной налоговой службы № 9 по г.Москве;NULL;NULL;NULL;другая
6E6993F1-FCE9-E611-9FCA-005056807186;"ТСЖ ""КУРЧАТОВСКОЕ""";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""КУРЧАТОВСКОЕ""";NULL;NULL;NULL;NULL;NULL;NULL;7734;773401001;NULL;NULL;NULL;1037739844603;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7734502952;2003-08-31 22:00:00.000;Инспекция Федеральной налоговой службы № 34 по г.Москве;NULL;NULL;NULL;другая
AB838945-FFE9-E611-9FCA-005056807186;"ТСЖ ""КУРЧАТОВСКОЕ""";"ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ""КУРЧАТОВСКОЕ""";NULL;NULL;NULL;NULL;NULL;NULL;7734;773401001;NULL;NULL;NULL;1037739844603;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7734502952;2003-09-01 00:00:00.000;Инспекция Федеральной налоговой службы № 34 по г.Москве;NULL;NULL;NULL;другая
3FDF0315-01EA-E611-9FCA-005056807186;"ЗАО ""БАВАРСКИЙ ДОМ""";"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАВАРСКИЙ ДОМ""";NULL;bavdom@orc.ru;NULL;NULL;NULL;NULL;7709;770901001;NULL;NULL;NULL;1037739289136;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7709008852;2003-01-28 21:00:00.000;Инспекция Федеральной налоговой службы № 9 по г.Москве;NULL;NULL;NULL;другая
D0ED3093-03EA-E611-9FCA-005056807186;РОСОБРНАДЗОР;ФЕДЕРАЛЬНАЯ СЛУЖБА ПО НАДЗОРУ В СФЕРЕ ОБРАЗОВАНИЯ И НАУКИ;NULL;NULL;NULL;NULL;NULL;NULL;7702;770201001;NULL;NULL;NULL;1047796344111;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7701537808;2008-01-14 21:00:00.000;Инспекция Федеральной налоговой службы № 2 по г.Москве;NULL;908C146A-3B4B-E111-9F82-00155D003200;NULL;другая
C1093DDF-4590-E611-9EAA-005056807186;"АО ""БПЗ""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАДАЕВСКИЙ ПИВОВАРЕННЫЙ ЗАВОД""";NULL;info@badaevski.ru;NULL;NULL;NULL;NULL;7730;773001001;NULL;NULL;NULL;1027700287537;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7730014425;2006-07-31 22:00:00.000;Инспекция Федеральной налоговой службы № 30 по г. Москве;NULL;NULL;NULL;другая
8CFD6121-DAF1-E611-9FCA-005056807186;Крутицкое патриаршее подворье;"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ПОДВОРЬЕ ПАТРИАРХА МОСКОВСКОГО И ВСЕЯ РУСИ ХРАМА УСПЕНИЯ ПРЕСВЯТОЙ БОГОРОДИЦЫ НА КРУТИЦКОМ ПОДВОРЬЕ, Г. МОСКВЫ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""";NULL;NULL;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1037739302072;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7705397767;2001-04-02 00:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;8D8C146A-3B4B-E111-9F82-00155D003200;NULL;другая
651C68FF-DDF1-E611-9FCA-005056807186;Крутицкое патриаршее подворье;"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ПОДВОРЬЕ ПАТРИАРХА МОСКОВСКОГО И ВСЕЯ РУСИ ХРАМА УСПЕНИЯ ПРЕСВЯТОЙ БОГОРОДИЦЫ НА КРУТИЦКОМ ПОДВОРЬЕ, Г. МОСКВЫ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""";NULL;NULL;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1037739302072;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7705397767;2001-04-01 22:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;8D8C146A-3B4B-E111-9F82-00155D003200;NULL;другая
E56246B5-DEF1-E611-9FCA-005056807186;"Благотворительный фонд ""Еврейская история и культура""";"Благотворительный фонд ""Еврейская история и культура""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1167700052343;NULL;NULL;NULL;NULL;7714374445;NULL;NULL;NULL;8F8C146A-3B4B-E111-9F82-00155D003200;NULL;другая
4748C6F3-DFF1-E611-9FCA-005056807186;Крутицкое патриаршее подворье;"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ПОДВОРЬЕ ПАТРИАРХА МОСКОВСКОГО И ВСЕЯ РУСИ ХРАМА УСПЕНИЯ ПРЕСВЯТОЙ БОГОРОДИЦЫ НА КРУТИЦКОМ ПОДВОРЬЕ, Г. МОСКВЫ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""";NULL;NULL;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1037739302072;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7705397767;2001-04-01 22:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;8D8C146A-3B4B-E111-9F82-00155D003200;NULL;другая
72B2D3A3-E3F1-E611-9FCA-005056807186;Крутицкое патриаршее подворье;"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ПОДВОРЬЕ ПАТРИАРХА МОСКОВСКОГО И ВСЕЯ РУСИ ХРАМА УСПЕНИЯ ПРЕСВЯТОЙ БОГОРОДИЦЫ НА КРУТИЦКОМ ПОДВОРЬЕ, Г. МОСКВЫ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""";NULL;NULL;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1037739302072;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7705397767;2001-04-01 22:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;8D8C146A-3B4B-E111-9F82-00155D003200;NULL;другая
BAC3B847-E8F1-E611-9FCA-005056807186;Крутицкое патриаршее подворье;"РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ПОДВОРЬЕ ПАТРИАРХА МОСКОВСКОГО И ВСЕЯ РУСИ ХРАМА УСПЕНИЯ ПРЕСВЯТОЙ БОГОРОДИЦЫ НА КРУТИЦКОМ ПОДВОРЬЕ, Г. МОСКВЫ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""";NULL;NULL;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1037739302072;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7705397767;2001-04-02 00:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;8D8C146A-3B4B-E111-9F82-00155D003200;NULL;другая
5EFA5C98-6790-E611-9EAA-005056807186;"ООО ""РЕСТАВРАТОР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСТАВРАТОР""";NULL;NULL;NULL;NULL;NULL;NULL;7705;770501001;NULL;NULL;NULL;1147746317641;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7705556255;2014-03-23 22:00:00.000;Инспекция Федеральной налоговой службы № 5 по г. Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
23195F8F-89F2-E611-9FCA-005056807186;"ЗАО ""БАВАРСКИЙ ДОМ""";"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАВАРСКИЙ ДОМ""";NULL;bavdom@orc.ru;NULL;NULL;NULL;NULL;7709;770901001;NULL;NULL;NULL;1037739289136;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7709008852;2003-01-28 21:00:00.000;Инспекция Федеральной налоговой службы № 9 по г.Москве;NULL;NULL;NULL;другая
E04920B2-8BF2-E611-9FCA-005056807186;ООО РСК ВОЗРОЖДЕНИЕ;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСТАВРАЦИОННО-СТРОИТЕЛЬНАЯ КОМПАНИЯ ВОЗРОЖДЕНИЕ""";NULL;irinaliv1964@mail.ru;NULL;NULL;NULL;NULL;5050;505001001;NULL;NULL;NULL;1027700332813;Межрайонная инспекция Федеральной налоговой службы №16 по Московской области;NULL;NULL;NULL;7706163031;2014-08-06 22:00:00.000;Межрайонная инспекция Федеральной налоговой службы №16 по Московской области;NULL;NULL;NULL;другая
BB3F71A9-90F2-E611-9FCA-005056807186;"ООО ""СТРОЙСЕРВИС №5""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙСЕРВИС №5""";NULL;NULL;NULL;NULL;NULL;NULL;7703;770301001;NULL;NULL;NULL;1157746501978;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7703381539;2015-06-03 21:00:00.000;Инспекция Федеральной налоговой службы № 3 по г.Москве;NULL;NULL;NULL;другая
